"STATION","NAME","DATE","AWND","DAPR","DASF","MDPR","MDSF","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","TSUN","WDF2","WDF5","WESD","WESF","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09","WT10","WT11","WT13","WT14","WT15","WT16","WT18","WT19","WT22"
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-06-03",,,,,,,"0.10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-06-04",,,,,,,"0.80",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-06-05",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-06-06",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-06-07",,,,,,,"0.44",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-06-11",,"    4",,"3.95",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-06-12",,,,,,,"0.03",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-06-13",,,,,,,"0.01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-06-14",,,,,,,"1.92",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-06-15",,,,,,,"0.02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-06-16",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-06-17",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-06-18",,,,,,,"0.07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-06-19",,,,,,,"0.42",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-06-20",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-06-21",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-06-23",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-06-24",,,,,,,"0.49",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-06-25",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-06-26",,,,,,,"0.17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-06-27",,,,,,,"0.27",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-06-28",,,,,,,"0.07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-06-29",,,,,,,"0.02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-07-01",,"    2",,"0.03",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-07-02",,,,,,,"0.52",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-07-03",,,,,,,"0.51",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-07-04",,,,,,,"0.35",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-07-05",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-07-06",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-07-07",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-07-08",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-07-09",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-07-10",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-07-11",,,,,,,"0.08",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-07-12",,,,,,,"0.02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-07-13",,,,,,,"0.76",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-07-14",,,,,,,"0.21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-07-15",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-07-16",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-07-17",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-07-18",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-07-19",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-07-20",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-07-21",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-07-22",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-07-23",,,,,,,"0.95",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-07-24",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-07-25",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-07-26",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-07-27",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-07-28",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-07-29",,,,,,,"0.24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-07-30",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-07-31",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-08-01",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-08-02",,,,,,,"0.68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-08-03",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-08-04",,,,,,,"0.06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-08-05",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-08-06",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-08-07",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-08-08",,,,,,,"0.39",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-08-09",,,,,,,"0.09",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-08-10",,,,,,,"0.05",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-08-11",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-08-12",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-08-13",,,,,,,"0.05",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-08-14",,,,,,,"1.66",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-08-15",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-08-16",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-08-17",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-08-18",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-08-19",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-08-20",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-08-21",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-08-22",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-08-23",,,,,,,"0.20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-08-24",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-08-25",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-08-26",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-08-27",,,,,,,"0.07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-08-28",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-08-29",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-08-30",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-08-31",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-09-01",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-09-02",,,,,,,"0.16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-09-03",,,,,,,"0.05",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-09-04",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-09-05",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-09-06",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-09-07",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-09-08",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-09-09",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-09-10",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-09-11",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-09-12",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-09-13",,,,,,,"0.56",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-09-14",,,,,,,"0.02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-09-15",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-09-16",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-09-17",,,,,,,"0.07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-09-18",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-09-19",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-09-20",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-09-21",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-09-22",,,,,,,"1.65",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-09-23",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-09-24",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-09-25",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-09-26",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-09-27",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-09-28",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-09-29",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-09-30",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-10-01",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-10-02",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-10-03",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-10-04",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-10-05",,,,,,,"0.03",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-10-06",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-10-07",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-10-08",,,,,,,"0.43",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-10-09",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-10-10",,,,,,,"0.09",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-10-11",,,,,,,"0.05",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-10-12",,,,,,,"0.15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0015","HOLMDEL TWP 0.7 E, NJ US","2013-10-13",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","2013-01-01",,,,,,,"0.00",,"0.0",,,"39","30","38",,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","2013-01-02",,,,,,,"0.00",,"0.0","0.0",,"40","23","24",,,,,,,,,,,"    1",,,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","2013-01-03",,,,,,,"0.00",,"0.0",,,"33","24","26",,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","2013-01-04",,,,,,,"0.00",,"0.0",,,"33","26","33",,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","2013-01-05",,,,,,,"0.00",,"0.0",,,"39","32","33",,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","2013-01-06",,,,,,,"0.00",,"0.0","0.0",,"43","33","35",,,,"0.0","0.0",,,"    1",,,,,,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","2013-01-07",,,,,,,"0.00",,"0.0",,,"47","33","34",,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","2013-01-08",,,,,,,"0.00",,"0.0",,,"46","31","33",,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","2013-01-09",,,,,,,"0.00",,"0.0",,,"50","31","32",,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","2013-01-10",,,,,,,"0.00",,"0.0",,,"47","32","41",,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","2013-01-11",,,,,,,"0.00",,,,,"48","36","36",,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","2013-01-12",,,,,,,"0.56",,,,,"45","36","45",,,,,,,,"    1",,,,,,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","2013-01-13",,,,,,,"0.00",,,,,"47","41","43",,,,,,,,"    1",,,,,,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","2013-01-14",,,,,,,"0.01",,,,,"50","43","50",,,,,,,,"    1",,,,,,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","2013-01-15",,,,,,,"0.23",,,,,"57","35","35",,,,,,,,"    1",,,,,,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","2013-01-16",,,,,,,"0.52",,"0.2","0.0",,"40","32","32",,,,"0.0",,,,"    1",,,"    1",,,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","2013-01-17",,,,,,,"0.00",,,,,"39","32","38",,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","2013-01-18",,,,,,,"0.00",,"0.0","0.0",,"43","26","26",,,,,"0.0",,,,,,,,,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","2013-01-19",,,,,,,"0.00",,"0.0",,,"33","26","33",,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","2013-01-20",,,,,,,"0.00",,"0.0",,,"51","33","36",,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","2013-01-21",,,,,,,"0.00",,"0.0",,,"55","26","26",,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","2013-01-22",,,,,,,"0.00",,"0.0","0.0",,"32","20","20",,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","2013-01-23",,,,,,,"0.00",,"0.0",,,"23","10","11",,,,,"0.0",,,,,,,,,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","2013-01-24",,,,,,,"0.00",,"0.0",,,"20","11","20",,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","2013-01-25",,,,,,,"0.00",,"0.0",,,"24","13","14",,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","2013-01-26",,,,,,,"0.04",,"0.9","1.0",,"24","14","15",,,,"0.0","0.0",,,"    1",,,,,,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","2013-01-27",,,,,,,"0.00",,"0.0",,,"27","15","19",,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","2013-01-28",,,,,,,"0.00",,"0.0",,,"38","19","28",,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","2013-01-29",,,,,,,"0.15",,,,,"37","28","37",,,,,,,,"    1",,,"    1",,"    1",,,,,,,,,,,
"USC00283704","HARRISON, NJ US","2013-01-30",,,,,,,"0.05",,,,,"55","37","40",,,,,,,,"    1",,,,,,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","2013-01-31",,,,,,,"0.78",,,,,"61","40","45",,,,,,,,"    1",,,,,,,,,"    1",,,,,,,
"USC00283704","HARRISON, NJ US","2013-02-01",,,,,,,"0.00",,"0.0",,,"45","28","29",,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","2013-02-02",,,,,,,"0.00",,"0.0","0.0",,"32","18","20",,,,,"0.0",,,,,,,,,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","2013-02-03",,,,,,,"0.03",,"0.5","0.0",,"30","20","24",,,,,"0.0",,,"    1",,,,,,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","2013-02-04",,,,,,,"0.00",,"0.0",,,"31","23","24",,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","2013-02-05",,,,,,,"0.02",,"0.3","0.0",,"31","24","28",,,,"0.0","0.0",,,"    1",,,,,,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","2013-02-06",,,,,,,"0.00",,"0.0","0.0",,"31","28","30",,,,"0.0","0.0",,,"    1",,,,,,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","2013-02-07",,,,,,,"0.00",,"0.0",,,"38","24","25",,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","2013-02-08",,,,,,,"0.00",,"0.0","0.0",,"33","25","33",,,,"0.0","0.0",,,"    1",,,,,,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","2013-02-09",,,,,,,"1.12",,"9.0","9.0",,"34","27","27",,,,,,,,"    1",,,"    1",,"    1",,,,,,,,,,,
